,name,sub_type,category,line_name,type,latitude,longitude,coordinates
3249,Hospital Pakar Damansara (Damansara Specialist Hospital),hospital,healthcare,,Private,3.1373783,101.62754190000001,"(3.1374, 101.6275)"
3250,Taman Tun Dr Ismail (Ttdi),mrt,transportation,MRT Sungai Buloh-Kajang Line,,3.135971,101.630782,"(3.136, 101.6308)"
3251,Safari Kid,preschool,education,,Preschool,3.1348015,101.65910190000001,"(3.1348, 101.6591)"
3252,Cempaka,lrt,transportation,LRT Ampang Line,,3.1384783,101.75305290000001,"(3.1385, 101.7531)"
3253,Muzium Negara (Kl Sentral),mrt,transportation,MRT Sungai Buloh-Kajang Line,,3.1372430000000002,101.68710300000001,"(3.1372, 101.6871)"
3254,Sekolah Menengah Kebangsaan Damansara Utama,cluster,education,,Public School,3.136349,101.62550300000001,"(3.1363, 101.6255)"
3255,Brickfields Asia College (BAC) Kuala Lumpur,tertiary,education,,Private College,3.133554,101.688714,"(3.1336, 101.6887)"
3256,Brainy Bunch - KL Sentral (new),elementary,education,,Preschool,3.1338793999999996,101.68479959999999,"(3.1339, 101.6848)"
3257,Sekolah Kebangsaan Pandan Jaya,primary,education,,Public School,3.137911,101.738342,"(3.1379, 101.7383)"
3258,Taylor's International School,primary,education,,International School,3.1373,101.7314,"(3.1373, 101.7314)"
3259,Sekolah Jenis Kebangsaan (Cina) Tsun Jin,primary,education,,Public School,3.137284,101.730255,"(3.1373, 101.7303)"
3260,Kuala Lumpur,ktm komuter,transportation,KTM Seremban Line | KTM Port Klang Line,,3.139882,101.693768,"(3.1399, 101.6938)"
3261,Maharajalela,monorail,transportation,KL Monorail,,3.1387428,101.6992684,"(3.1387, 101.6993)"
3262,Sekolah Menengah Kebangsaan Puterijaya,secondary,education,,Public School,3.13597,101.71700000000001,"(3.136, 101.717)"
3263,Sekolah Jenis Kebangsaan (Cina) Kung Min,primary,education,,Public School,3.1364349999999996,101.714125,"(3.1364, 101.7141)"
3264,Sekolah Jenis Kebangsaan (Cina) Chin Woo,primary,education,,Public School,3.136857,101.715086,"(3.1369, 101.7151)"
3265,Pudu Specialists Centre Sdn. Bhd.,hospital,healthcare,,Private,3.1395436,101.7106694,"(3.1395, 101.7107)"
3266,Hang Tuah,lrt,transportation,LRT Ampang Line | LRT Sri Petaling Line,,3.1400118999999997,101.7059843,"(3.14, 101.706)"
3267,Hang Tuah,monorail,transportation,KL Monorail,,3.1405111,101.7060288,"(3.1405, 101.706)"
3268,Sekolah Jenis Kebangsaan (Cina) Kg Baru Ampang,primary,education,,Public School,3.1410240000000003,101.763816,"(3.141, 101.7638)"
3269,Cahaya,lrt,transportation,LRT Ampang Line,,3.1405898,101.7566128,"(3.1406, 101.7566)"
3270,Sekolah Kebangsaan Abdul Samat,primary,education,,Public School,3.137807,101.371575,"(3.1378, 101.3716)"
3271,Sekolah Jenis Kebangsaan (Cina) Soo Jin,primary,education,,Public School,3.1398189999999997,101.37393,"(3.1398, 101.3739)"
3272,Sekolah Kebangsaan Jalan Pasar 1,primary,education,,Public School,3.1368,101.71799999999999,"(3.1368, 101.718)"
3273,Sekolah Jenis Kebangsaan (Cina) Damansara,primary,education,,Public School,3.137736561,101.59965109999999,"(3.1377, 101.5997)"
3274,British International School Kuala Lumpur,primary,education,,International School,3.1362464,101.6068523,"(3.1362, 101.6069)"
3275,St Joseph's Institution International School Malaysia,primary,education,,International School,3.1398,101.5951,"(3.1398, 101.5951)"
3276,First City University College,tertiary,education,,Private University College,3.1380529999999998,101.60706400000001,"(3.1381, 101.6071)"
3277,Klinik Pakar Wanita & Bersalin Subang Permai,hospital,healthcare,,Private,3.1395809,101.52619200000001,"(3.1396, 101.5262)"
3278,Sekolah Kebangsaan Meru,primary,education,,Public School,3.138045,101.40821600000001,"(3.138, 101.4082)"
3279,Klinik Desa Kampung Nenas,clinic,healthcare,,Government,3.136919,101.41530999999999,"(3.1369, 101.4153)"
3280,Merdeka,mrt,transportation,MRT Sungai Buloh-Kajang Line,,3.142112,101.70184300000001,"(3.1421, 101.7018)"
3281,Sekolah Kebangsaan Tok Muda,primary,education,,Public School,3.133931,101.345104,"(3.1339, 101.3451)"
3282,Pasar Seni,mrt,transportation,MRT Sungai Buloh-Kajang Line,,3.142209,101.696022,"(3.1422, 101.696)"
3283,Sekolah Kebangsaan Puncak Perdana,primary,education,,Public School,3.141422,101.49638900000001,"(3.1414, 101.4964)"
3284,Imbi,monorail,transportation,KL Monorail,,3.142779,101.70940920000001,"(3.1428, 101.7094)"
3285,Sekolah Kebangsaan Lembah Jaya,primary,education,,Public School,3.137911,101.78549,"(3.1379, 101.7855)"
3286,Sekolah Kebangsaan Jalan Hang Tuah 2,primary,education,,Public School,3.137082027,101.7042903,"(3.1371, 101.7043)"
3287,Sekolah Jenis Kebangsaan (Cina) Durian Tipus,primary,education,,Public School,3.09997,102.21799999999999,"(3.1, 102.218)"
3288,Sekolah Menengah Kebangsaan Teriang Hilir,secondary,education,,Public School,3.09972,102.226,"(3.0997, 102.226)"
3289,Sekolah Menengah Agama Dato' Haji Tan Ahmad,secondary,education,,Public School,3.1030900000000003,102.225,"(3.1031, 102.225)"
3290,Sekolah Kebangsaan Simpang Durian,primary,education,,Public School,3.0996599999999996,102.227,"(3.0997, 102.227)"
3291,Sekolah Kebangsaan Durian Tipus,primary,education,,Public School,3.11423,102.221,"(3.1142, 102.221)"
3292,Sekolah Kebangsaan Sungai Buloh,primary,education,,Public School,3.1085,102.244,"(3.1085, 102.244)"
3293,Klinik Desa Jerang,clinic,healthcare,,Government,3.12627,102.24774000000001,"(3.1263, 102.2477)"
3294,Tun Razak Exchange (Trx),mrt,transportation,MRT Sungai Buloh-Kajang Line,,3.142988,101.719738,"(3.143, 101.7197)"
3295,Sekolah Kebangsaan Jalan Hang Tuah 1,primary,education,,Public School,3.137189605,101.7043895,"(3.1372, 101.7044)"
3296,Tun Razak Exchange,mrt,transportation,MRT Sungai Buloh-Serdang-Putrajaya Line,,3.143569,101.719711,"(3.1436, 101.7197)"
3297,Universiti Teknologi Malaysia (Utm) Kl Campus,tertiary,education,,Public University,3.1390029999999998,101.686854,"(3.139, 101.6869)"
3298,Pasar Seni,lrt,transportation,LRT Kelana Jaya Line,,3.1424391,101.69531009999999,"(3.1424, 101.6953)"
3299,Brainy Bunch  - TTDI Kuala Lumpur,elementary,education,,Preschool,3.1372969,101.6306966,"(3.1373, 101.6307)"
3300,Sekolah Kebangsaan Bukit Bandaraya,primary,education,,Public School,3.1376,101.671,"(3.1376, 101.671)"
3301,Plaza Rakyat,lrt,transportation,LRT Ampang Line | LRT Sri Petaling Line,,3.1439744,101.7015886,"(3.144, 101.7016)"
3302,Klinik Kesihatan Tanglin,clinic,healthcare,,Government,3.1449529999999997,101.691319,"(3.145, 101.6913)"
3303,Klinik Kesihatan Kampung Pandan,clinic,healthcare,,Government,3.144239,101.732539,"(3.1442, 101.7325)"
3304,Brainy Bunch - Alam Budiman,elementary,education,,Preschool,3.1418139,101.4818615,"(3.1418, 101.4819)"
3305,Sekolah Menengah Kebangsaan Datok Lokman,secondary,education,,Public School,3.13942,101.729,"(3.1394, 101.729)"
3306,Sekolah Menengah Kebangsaan Aminuddin Baki,cluster,education,,Public School,3.14012,101.728,"(3.1401, 101.728)"
3307,Sekolah Menengah Kebangsaan Taman Maluri,secondary,education,,Public School,3.14085,101.73,"(3.1408, 101.73)"
3308,Sekolah Menengah Kebangsaan Bandar Utama Damansara 3,cluster,education,,Public School,3.1400639999999997,101.606583,"(3.1401, 101.6066)"
3309,Sekolah Menengah Kebangsaan Bandar Utama Damansara (2),secondary,education,,Public School,3.139251,101.61086,"(3.1393, 101.6109)"
3310,Sekolah Jenis Kebangsaan (Tamil) Methodist,primary,education,,Public School,3.143005,101.379108,"(3.143, 101.3791)"
3311,Sekolah Jenis Kebangsaan (Cina) Tiong Hua Kok Bin,primary,education,,Public School,3.135503,101.439103,"(3.1355, 101.4391)"
3312,Sekolah Kebangsaan Sungai Binjai,primary,education,,Public School,3.137499,101.438484,"(3.1375, 101.4385)"
3313,Sekolah Menengah Kebangsaan Meru,secondary,education,,Public School,3.139622,101.439746,"(3.1396, 101.4397)"
3314,Sekolah Jenis Kebangsaan (Tamil) Kg Pandan,primary,education,,Public School,3.14227,101.73700000000001,"(3.1423, 101.737)"
3315,Sekolah Kebangsaan Taman Nirwana,primary,education,,Public School,3.143081,101.751851,"(3.1431, 101.7519)"
3316,AeU - Asia e University,tertiary,education,,Private University College,3.139722,101.696,"(3.1397, 101.696)"
3317,Sekolah Stella Maris - Medan Damansara,primary,education,,Private School,3.1437672,101.6562058,"(3.1438, 101.6562)"
3318,Pavillion Damansara Heights Pusat Bandar Damansara,mrt,transportation,MRT Sungai Buloh-Kajang Line,,3.143259,101.6623,"(3.1433, 101.6623)"
3319,Bandar Utama,lrt,transportation,LRT Bandar Utama-Klang Line,,3.144215,101.6193308,"(3.1442, 101.6193)"
3320,Sekolah Kebangsaan Damansara Utama,primary,education,,Public School,3.140003,101.622771,"(3.14, 101.6228)"
3321,Mantissa College,tertiary,education,,Private College,3.141232,101.628341,"(3.1412, 101.6283)"
3322,Sekolah Kebangsaan Bandar Utama Damansara 2,primary,education,,Public School,3.1410299999999998,101.614246,"(3.141, 101.6142)"
3323,Sekolah Kebangsaan Tun Hussein Onn,primary,education,,Public School,3.1432700000000002,101.73899999999999,"(3.1433, 101.739)"
3324,Ampang,lrt,transportation,LRT Ampang Line,,3.146273,101.76039540000001,"(3.1463, 101.7604)"
3325,Sekolah Menengah Kebangsaan Bandar Utama,secondary,education,,Public School,3.14299,101.61425,"(3.143, 101.6142)"
3326,Beverly Wilshire Medical Centre,hospital,healthcare,,Private,3.145724,101.721688,"(3.1457, 101.7217)"
3327,Sekolah Kebangsaan Taman Maluri,primary,education,,Public School,3.1422,101.729,"(3.1422, 101.729)"
3328,Sekolah Jenis Kebangsaan (Cina) Chong Fah Phit Chee,primary,education,,Public School,3.1387,101.713382,"(3.1387, 101.7134)"
3329,Tung Shin Hospital,hospital,healthcare,,Private,3.1465349999999996,101.7039833,"(3.1465, 101.704)"
3330,Bukit Bintang,monorail,transportation,KL Monorail,,3.1460225,101.7114998,"(3.146, 101.7115)"
3331,Pavillion Bukit Bintang,mrt,transportation,MRT Sungai Buloh-Kajang Line,,3.1461669999999997,101.710564,"(3.1462, 101.7106)"
3332,Sekolah Menengah Kebangsaan Bukit Bandaraya,secondary,education,,Public School,3.14282,101.67200000000001,"(3.1428, 101.672)"
3333,Victoria Institution,cluster,education,,Public School,3.13955,101.70299999999999,"(3.1396, 101.703)"
3334,Advance Tertiary College (ATC) Penang,tertiary,education,,Private College,3.141418,101.69823199999999,"(3.1414, 101.6982)"
3335,Advance Tertiary College (ATC) Kuala Lumpur,tertiary,education,,Private College,3.14145,101.698275,"(3.1414, 101.6983)"
3336,Sekolah Kebangsaan Dato Abu Bakar,primary,education,,Public School,3.1404549999999998,101.714303,"(3.1405, 101.7143)"
3337,Pusat Perubatan Prince Court,hospital,healthcare,,Private,3.148735,101.72198940000001,"(3.1487, 101.722)"
3338,Sekolah Jenis Kebangsaan (Cina) On Pong,primary,education,,Public School,3.146465,101.761489,"(3.1465, 101.7615)"
3339,Sekolah Jenis Kebangsaan (Tamil) Ampang,primary,education,,Public School,3.147973,101.76321999999999,"(3.148, 101.7632)"
3340,Pusat Perubatan Joe (Klinik Wanita Dan Kanak-Kanak),hospital,healthcare,,Private,3.1473039000000003,101.76551590000001,"(3.1473, 101.7655)"
3341,Smart Reader,preschool,education,,Preschool,3.1416401,101.626529,"(3.1416, 101.6265)"
3342,The children's house - TTDI,preschool,education,,Preschool,3.1435703,101.6290248,"(3.1436, 101.629)"
3343,Sekolah Kebangsaan Taman Tun Dr. Ismail (2),primary,education,,Public School,3.1456,101.631,"(3.1456, 101.631)"
3344,Bandar Utama,mrt,transportation,MRT Sungai Buloh-Kajang Line,,3.1466540000000003,101.618652,"(3.1467, 101.6187)"
3345,Brainy Bunch -  Desa Pandan,elementary,education,,Preschool,3.1469,101.738,"(3.1469, 101.738)"
3346,Sekolah Jenis Kebangsaan (Cina) Jalan Davidson,cluster,education,,Public School,3.142209,101.703191,"(3.1422, 101.7032)"
3347,Masjid Jamek,lrt,transportation,LRT Kelana Jaya Line,,3.1492696,101.6963775,"(3.1493, 101.6964)"
3348,Manulife Semantan,mrt,transportation,MRT Sungai Buloh-Kajang Line,,3.1509419999999997,101.665245,"(3.1509, 101.6652)"
3349,Sekolah Jenis Kebangsaan (Cina) Puay Chai 2,cluster,education,,Public School,3.146541,101.610986,"(3.1465, 101.611)"
3350,Surian,mrt,transportation,MRT Sungai Buloh-Kajang Line,,3.149566,101.593712,"(3.1496, 101.5937)"
3351,Raja Chulan,monorail,transportation,KL Monorail,,3.1508783,101.7104323,"(3.1509, 101.7104)"
3352,SEGi University & Colleges Kuala Lumpur,tertiary,education,,Private University,3.1488490000000002,101.576923,"(3.1488, 101.5769)"
3353,UNDO Academy,tertiary,education,,Private College,3.151869,101.59535100000001,"(3.1519, 101.5954)"
3354,Tropicana Medical Centre (M) Sdn. Bhd.,hospital,healthcare,,Private,3.1488296,101.5784713,"(3.1488, 101.5785)"
3355,Sekolah Menengah Kebangsaan (P) Bandaraya,secondary,education,,Public School,3.140675,101.713824,"(3.1407, 101.7138)"
3356,Conlay,mrt,transportation,MRT Sungai Buloh-Serdang-Putrajaya Line,,3.149649,101.718889,"(3.1496, 101.7189)"
3357,Sekolah Menengah Kebangsaan Taman Kosas,secondary,education,,Public School,3.1481779999999997,101.772171,"(3.1482, 101.7722)"
3358,Sekolah Kebangsaan Taman Kosas,primary,education,,Public School,3.1481630000000003,101.773833,"(3.1482, 101.7738)"
3359,KLSMC Hospital,hospital,healthcare,,Private,3.152311,101.665472,"(3.1523, 101.6655)"
3360,Joykids International Preschool,preschool,education,,Preschool,3.151447,101.6028798,"(3.1514, 101.6029)"
3361,Sri KDU International School,primary,education,,International School,3.149676,101.57580300000001,"(3.1497, 101.5758)"
3362,Sekolah Sri KDU - Secondary Campus,secondary,education,,Private School,3.149682,101.57580300000001,"(3.1497, 101.5758)"
3363,Sekolah Sri KDU - Primary Campus,primary,education,,Private School,3.149682,101.57580300000001,"(3.1497, 101.5758)"
3364,SEGi University Kota Damansara,tertiary,education,,Private University,3.149378,101.572234,"(3.1494, 101.5722)"
3365,Sekolah Menengah Kebangsaan Seksyen 4 Kota Damansara,secondary,education,,Public School,3.151698,101.581739,"(3.1517, 101.5817)"
3366,Kota Damansara,mrt,transportation,MRT Sungai Buloh-Kajang Line,,3.150123,101.57869000000001,"(3.1501, 101.5787)"
3367,Sekolah Menengah Kebangsaan (L) Methodist,cluster,education,,Public School,3.14347,101.70100000000001,"(3.1435, 101.701)"
3368,Sekolah Kebangsaan Methodist (L) Jln Hang Jebat,primary,education,,Public School,3.1438,101.70100000000001,"(3.1438, 101.701)"
3369,Sekolah Menengah Kebangsaan Confucian,secondary,education,,Public School,3.14424,101.69967700000001,"(3.1442, 101.6997)"
3370,Sekolah Stella Maris - Pudu,secondary,education,,Private School,3.1437,101.7033,"(3.1437, 101.7033)"
3371,Sekolah Kebangsaan Desa Pandan,primary,education,,Public School,3.14973,101.738,"(3.1497, 101.738)"
3372,Sekolah Kebangsaan Ampang,primary,education,,Public School,3.152714,101.76021300000001,"(3.1527, 101.7602)"
3373,Sekolah Menengah Kebangsaan Taman Tun Dr. Ismail,secondary,education,,Public School,3.14675,101.624,"(3.1468, 101.624)"
3374,Seven Skies International School (SSI),primary,education,,International School,3.1518992999999997,101.56570620000001,"(3.1519, 101.5657)"
3375,Eaton School House,preschool,education,,Preschool,3.1501639,101.66203359999999,"(3.1502, 101.662)"
3376,Hi-5 House of Learning,preschool,education,,Preschool,3.1502991000000002,101.6647551,"(3.1503, 101.6648)"
3377,The children's house - Batai,preschool,education,,Preschool,3.1507322,101.6592786,"(3.1507, 101.6593)"
3378,Integrated Islamic School Kota Damansara,primary,education,,International School,3.1525477000000004,101.6004628,"(3.1525, 101.6005)"
3379,Sekolah Jenis Kebangsaan (Cina) Subang,primary,education,,Public School,3.1434919999999997,101.534764,"(3.1435, 101.5348)"
3380,Sekolah Kebangsaan Subang,primary,education,,Public School,3.151813,101.531673,"(3.1518, 101.5317)"
3381,REAL Schools Shah Alam,primary,education,,Private School,3.147775,101.516921,"(3.1478, 101.5169)"
3382,REAL International School - Shah Alam,primary,education,,International School,3.147775,101.516921,"(3.1478, 101.5169)"
3383,Sekolah Menengah Kebangsaan Subang,secondary,education,,Public School,3.151857,101.528276,"(3.1519, 101.5283)"
3384,Sekolah Kebangsaan Jalan U3,primary,education,,Public School,3.1536869999999997,101.544414,"(3.1537, 101.5444)"
3385,Klinik Desa Kampung Melayu Subang,clinic,healthcare,,Government,3.151681,101.533048,"(3.1517, 101.533)"
3386,Sekolah Kebangsaan Bandar Utama Damansara (4),primary,education,,Public School,3.151993,101.61121700000001,"(3.152, 101.6112)"
3387,Klinik Desa Dusun Tua,clinic,healthcare,,Government,3.142819,101.83738199999999,"(3.1428, 101.8374)"
3388,The children's house - Bruas,early years,education,,Preschool,3.1508163,101.6593989,"(3.1508, 101.6594)"
3389,Point College,tertiary,education,,Private College,3.154772,101.59047,"(3.1548, 101.5905)"
3390,MUST - Malaysia University of Science and Technology,tertiary,education,,Private University,3.154529,101.59600400000001,"(3.1545, 101.596)"
3391,Pusat Pakar Ortopedik Quill Orthopedic Specialist Centre,hospital,healthcare,,Private,3.1525534,101.6203102,"(3.1526, 101.6203)"
3392,Bank Negara,ktm komuter,transportation,KTM Seremban Line | KTM Port Klang Line,,3.1547222,101.6930556,"(3.1547, 101.6931)"
3393,Sekolah Kebangsaan Meru (2),primary,education,,Public School,3.153299,101.460825,"(3.1533, 101.4608)"
3394,Bandaraya,lrt,transportation,LRT Ampang Line | LRT Sri Petaling Line,,3.1555582,101.6944651,"(3.1556, 101.6945)"
3395,Sekolah Kebangsaan Seksyen 6 Kota Damansara,primary,education,,Public School,3.156303,101.575983,"(3.1563, 101.576)"
3396,Cempaka International School - Damansara Heights Campus,primary,education,,International School,3.1517157000000005,101.65698090000001,"(3.1517, 101.657)"
3397,BERJAYA University College of Hospitality,tertiary,education,,Private University College,3.142547,101.7098878,"(3.1425, 101.7099)"
3398,KLCC East,mrt,transportation,MRT Sungai Buloh-Serdang-Putrajaya Line,,3.1572240000000003,101.71826300000001,"(3.1572, 101.7183)"
3399,HELP University,tertiary,education,,Private University,3.152199,101.67129200000001,"(3.1522, 101.6713)"
3400,Bukit Nanas,monorail,transportation,KL Monorail,,3.1562143,101.7048093,"(3.1562, 101.7048)"
3401,Iraqi Private School Malaysia,primary,education,,Private School,3.1564749,101.7510645,"(3.1565, 101.7511)"
3402,Brainy Bunch - Ampang Point,elementary,education,,Preschool,3.156593,101.750128,"(3.1566, 101.7501)"
3403,Sekolah Menengah Kebangsaan Dato' Ahmad Razali,secondary,education,,Public School,3.1570400000000003,101.759312,"(3.157, 101.7593)"
3404,The International School of Kuala Lumpur (ISKL),early years,education,,International School,3.154265,101.739499,"(3.1543, 101.7395)"
