TargetB,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvgLast,GiftAvg36,GiftAvgAll,GiftAvgCard36,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,StatusCat96NK,StatusCatStarAll,DemCluster,DemAge,DemGender,DemHomeOwner,DemMedHomeValue,DemPctVeterans,DemMedIncome
1,5,11,4,6,14.0,11.6,9.09,11.5,17,87,14,35,57,6,17,23,S,1,36,37.0,F,0,50600.0,36,45282
1,1,1,0,0,25.0,25.0,25.0,14.224430812041488,16,16,13,18,15,6,6,7,F,0,36,46.0,F,0,57600.0,27,0
0,2,14,1,8,8.0,9.0,6.29,11.0,18,112,14,30,68,6,12,24,S,1,36,59.15897112857484,M,0,57200.0,35,41063
1,2,3,0,0,10.0,10.0,10.0,14.224430812041488,19,24,14,26,25,6,6,9,N,0,40,53.0,M,0,35500.0,35,50628
1,1,16,0,10,12.0,12.0,4.63,14.224430812041488,18,124,11,26,58,4,4,25,A,1,44,53.0,F,1,77500.0,24,50628
0,3,19,1,13,27.0,25.67,10.37,25.0,18,130,14,35,79,6,16,32,S,1,41,45.0,F,0,68900.0,33,50628
1,1,10,1,6,14.0,14.0,10.6,14.0,21,130,14,33,68,5,13,28,A,0,27,75.0,F,1,67100.0,49,50628
0,4,20,3,10,10.0,6.5,6.45,7.0,17,123,14,36,75,6,17,32,S,1,40,69.0,F,1,79700.0,30,55991
0,6,28,4,20,5.0,5.0,4.36,5.0,23,127,12,33,74,6,16,31,S,1,41,62.0,F,0,39700.0,32,55991
1,1,13,0,8,17.0,17.0,7.77,14.224430812041488,26,125,9,28,67,4,4,27,A,1,40,37.0,M,1,79700.0,30,55991
1,1,8,1,6,20.0,20.0,14.0,20.0,23,128,10,27,62,4,11,26,A,0,35,48.0,F,1,120800.0,30,55991
1,5,15,5,10,10.0,8.2,6.53,8.2,18,62,14,36,52,6,17,21,S,1,34,35.0,F,0,107000.0,32,0
1,2,6,1,4,20.0,20.0,14.5,20.0,16,87,13,34,60,6,16,23,A,0,40,46.0,M,1,112800.0,32,92715
0,3,4,1,1,15.0,11.67,11.25,15.0,19,28,12,26,24,6,13,11,A,0,34,49.0,F,1,130700.0,36,61112
0,3,20,2,12,13.0,12.67,8.4,12.5,16,112,12,32,76,5,15,29,A,1,43,51.0,F,1,43300.0,26,38681
1,1,1,1,1,20.0,20.0,20.0,20.0,17,17,10,15,13,4,6,5,F,0,36,59.0,M,1,51900.0,24,36337
0,3,19,3,18,10.0,10.0,9.26,10.0,21,130,8,22,68,4,11,27,S,1,36,53.0,M,1,76100.0,25,36337
1,1,7,0,2,15.0,15.0,6.14,14.224430812041488,26,81,9,26,48,4,4,19,A,0,30,68.0,M,1,32000.0,34,36344
0,3,14,1,7,10.0,10.67,10.5,12.0,18,130,13,31,71,4,13,28,A,1,32,68.0,M,0,49900.0,30,0
0,4,13,1,8,7.0,5.5,4.23,7.0,17,125,10,27,56,4,11,23,S,1,23,48.0,M,1,86700.0,41,46557
0,3,3,3,3,15.0,13.67,13.67,13.67,21,29,12,25,24,6,13,11,A,0,40,77.0,F,1,65700.0,29,57099
0,7,19,5,12,11.0,10.14,7.95,10.2,25,69,12,32,52,6,17,22,S,1,27,59.15897112857484,F,0,65900.0,35,0
0,1,3,0,1,50.0,35.0,35.0,14.224430812041488,18,57,13,30,42,6,6,17,A,0,27,38.0,M,1,68000.0,30,57099
1,4,12,2,6,14.0,12.5,9.08,12.5,22,76,12,34,58,6,17,23,S,1,40,49.0,F,1,71400.0,25,57099
1,3,6,2,3,15.0,13.33,12.5,12.5,25,53,11,33,41,6,17,18,A,1,36,45.0,F,0,48200.0,26,0
0,4,7,1,2,10.0,10.0,7.86,10.0,15,62,13,33,44,6,15,18,A,0,44,86.0,F,1,71300.0,27,37188
1,4,12,2,7,10.0,8.75,10.83,7.5,18,53,7,15,23,2,6,9,E,0,40,59.15897112857484,U,0,95800.0,35,0
1,5,9,2,5,6.0,5.2,4.22,5.0,18,44,6,14,16,2,6,8,E,0,40,59.15897112857484,F,0,87200.0,26,0
0,1,7,1,2,15.0,18.0,15.0,18.0,18,62,13,32,48,6,16,20,A,0,40,59.15897112857484,F,1,121200.0,32,78964
0,4,5,2,2,10.0,6.5,6.0,7.5,17,33,12,28,28,6,13,11,A,0,51,63.0,F,1,55500.0,27,45435
1,2,9,1,5,25.0,20.0,10.89,25.0,20,128,13,35,63,6,17,29,A,0,41,60.0,F,1,55200.0,34,43669
0,2,2,2,2,20.0,15.0,15.0,15.0,20,29,12,25,25,4,10,9,A,0,25,23.0,M,1,43700.0,37,44986
1,4,5,2,3,12.0,13.25,11.6,15.5,18,41,15,35,38,6,15,14,A,0,40,62.0,M,1,81600.0,42,44986
0,1,10,1,6,15.0,15.0,12.0,15.0,16,105,14,33,68,6,15,27,A,0,12,54.0,F,1,129800.0,32,73728
1,6,15,3,11,11.0,10.0,7.33,11.33,17,113,13,32,66,6,15,27,S,1,14,54.0,F,1,109300.0,29,73728
1,1,3,1,2,25.0,25.0,18.33,25.0,19,43,4,12,15,2,6,8,E,1,35,59.15897112857484,F,0,198900.0,30,0
1,3,5,2,3,10.0,17.0,16.2,17.0,15,41,14,35,39,6,16,15,A,0,34,69.0,F,1,158800.0,31,47598
1,2,6,0,3,15.0,15.0,12.0,14.224430812041488,25,57,11,33,46,6,6,20,A,0,35,46.0,F,1,182300.0,40,47598
0,4,14,3,8,15.0,15.0,11.29,15.0,26,111,11,30,66,5,15,27,A,1,36,61.0,F,1,62400.0,22,51815
1,10,35,7,21,5.0,5.1,5.0,5.14,17,126,12,31,78,6,17,33,S,1,40,56.0,F,1,69700.0,26,51815
1,3,9,1,5,10.0,11.33,11.33,10.0,17,81,13,31,57,6,13,20,S,1,36,55.0,F,0,53800.0,33,41976
1,2,24,0,6,26.0,27.5,20.17,14.224430812041488,5,126,25,42,101,4,4,28,A,1,38,83.0,M,1,51000.0,51,40364
1,7,14,4,7,5.0,10.14,8.71,11.5,20,56,12,32,43,4,14,18,S,1,14,45.0,U,1,70700.0,17,47385
0,2,11,1,9,17.0,16.0,9.73,15.0,25,126,11,31,69,4,13,28,A,1,0,56.0,F,1,79900.0,0,47572
1,3,12,1,4,20.0,18.0,11.08,20.0,15,80,13,33,59,6,15,23,A,1,0,59.15897112857484,F,1,67000.0,0,47572
0,2,5,1,3,10.0,15.0,10.2,10.0,19,44,13,32,37,6,15,15,A,0,0,63.0,M,0,64500.0,0,47572
1,1,6,0,2,20.0,20.0,15.33,14.224430812041488,20,79,13,29,55,4,4,20,A,0,37,76.0,M,1,53800.0,37,40567
0,3,14,0,6,10.0,9.33,5.0,14.224430812041488,19,122,12,32,67,5,5,28,S,1,34,59.15897112857484,F,0,76000.0,30,0
1,2,4,1,2,16.0,13.0,8.0,16.0,16,74,12,26,34,5,10,13,A,0,40,53.0,F,0,61000.0,39,42620
1,2,3,2,3,15.0,12.5,15.0,12.5,15,24,6,11,10,2,5,5,E,1,36,59.15897112857484,U,0,53700.0,43,0
0,3,4,1,2,25.0,21.0,19.5,17.0,19,56,13,31,40,6,14,16,A,0,39,49.0,M,1,51700.0,20,47612
0,3,7,3,4,6.0,26.67,19.71,26.67,15,69,13,34,55,6,16,20,A,0,35,37.0,U,0,139300.0,28,0
1,1,4,1,2,42.0,42.0,31.75,42.0,24,65,11,31,48,6,15,19,A,0,42,73.0,M,1,74000.0,37,66080
0,5,5,4,4,10.0,8.0,8.0,7.5,16,32,4,11,12,2,6,6,E,1,42,59.15897112857484,U,0,88300.0,30,0
0,7,10,3,4,10.0,16.43,15.6,16.33,18,41,13,33,39,6,16,15,S,1,27,59.15897112857484,F,0,66700.0,18,37312
0,1,15,0,9,15.0,15.0,8.0,14.224430812041488,20,128,11,21,63,4,4,24,A,1,23,27.0,F,0,54400.0,28,0
0,1,5,1,3,25.0,25.0,16.4,25.0,18,75,14,29,45,5,13,17,A,0,32,68.0,F,1,41900.0,15,30591
0,4,5,3,3,10.0,8.75,7.8,8.33,18,33,13,27,27,6,13,11,A,1,21,59.15897112857484,M,0,48300.0,42,0
1,3,14,1,8,10.0,10.0,10.43,10.0,18,129,13,34,65,6,16,30,S,1,27,55.0,F,1,73900.0,47,67850
0,1,1,1,1,20.0,20.0,20.0,20.0,17,17,12,17,15,4,6,5,F,0,24,58.0,F,1,97200.0,37,85664
0,2,2,1,1,22.0,21.0,21.0,20.0,17,28,11,24,22,5,11,10,A,0,24,59.0,M,1,127500.0,38,85664
0,0,12,0,5,10.0,0.0,15.58,14.224430812041488,4,99,33,33,92,7,7,27,A,1,25,53.0,F,1,71900.0,28,85664
1,2,4,1,2,15.0,13.0,11.0,15.0,16,105,10,20,35,4,7,13,A,0,24,77.0,M,1,244100.0,45,85664
0,1,2,0,1,17.0,17.0,16.0,14.224430812041488,26,41,9,29,31,4,4,13,A,0,17,35.0,F,0,85600.0,24,43620
0,6,10,6,7,10.0,9.5,9.0,9.5,17,45,14,34,40,6,17,17,A,1,40,41.0,F,1,58000.0,36,53204
1,2,34,1,17,25.0,25.0,6.65,25.0,20,124,13,33,76,6,16,33,A,1,18,60.0,F,1,82100.0,37,53204
0,4,17,3,11,10.0,9.5,7.0,9.33,18,127,15,37,77,6,17,35,A,1,12,74.0,F,1,88900.0,35,51792
1,3,4,2,2,19.0,14.33,12.0,12.0,15,44,12,28,35,3,10,12,E,0,32,70.0,F,1,51700.0,27,46573
1,2,2,0,0,25.0,17.5,17.5,14.224430812041488,19,27,13,27,24,6,6,11,A,0,18,53.0,F,1,56200.0,23,41391
1,2,2,2,2,21.0,18.0,18.0,18.0,17,24,13,23,21,6,11,9,N,0,14,74.0,M,1,228200.0,32,85823
0,1,1,1,1,20.0,20.0,20.0,20.0,20,20,11,18,16,4,7,6,F,0,14,56.0,F,1,138300.0,31,85823
0,4,11,2,6,11.0,11.0,8.45,11.5,19,105,13,34,56,6,17,26,S,1,22,61.0,F,1,140400.0,25,85823
0,4,6,0,1,7.0,6.0,5.33,14.224430812041488,18,68,12,23,34,6,6,13,A,0,12,71.0,F,1,100100.0,22,85823
1,2,15,2,7,15.0,15.5,13.4,15.5,24,81,12,32,55,6,17,23,A,1,11,41.0,U,0,113600.0,21,57708
0,3,8,0,3,25.0,24.0,16.63,14.224430812041488,18,77,14,35,59,6,6,22,S,1,35,59.15897112857484,F,0,145000.0,22,62283
0,1,10,0,4,20.0,15.0,12.2,14.224430812041488,4,85,23,43,71,5,5,23,A,0,35,59.15897112857484,M,0,124900.0,23,0
0,4,5,2,2,6.0,8.5,8.0,9.0,15,32,15,27,27,6,11,9,A,0,35,59.15897112857484,F,1,124900.0,23,71376
1,3,8,1,4,30.0,23.33,17.63,30.0,17,80,13,34,60,6,16,23,A,0,14,54.0,M,1,128500.0,28,90527
1,1,2,1,1,25.0,25.0,22.5,25.0,16,31,16,30,27,6,12,10,A,0,22,59.15897112857484,F,0,85400.0,20,0
0,1,1,1,1,25.0,25.0,25.0,25.0,20,20,13,20,18,5,8,7,F,0,12,59.15897112857484,U,0,123300.0,30,101173
0,2,12,2,10,15.0,17.5,10.92,17.5,23,105,12,32,66,6,16,27,A,1,32,59.15897112857484,M,1,61400.0,32,34773
1,6,7,3,3,7.0,5.67,5.29,5.0,18,40,13,33,33,6,15,14,A,0,27,57.0,M,1,63200.0,44,44357
0,2,2,1,1,50.0,30.0,30.0,10.0,18,29,13,27,25,6,13,11,A,0,24,57.0,U,1,90200.0,58,44357
0,3,6,1,3,20.0,18.67,13.5,21.0,18,67,15,34,44,6,14,18,A,0,24,59.15897112857484,M,0,75300.0,40,44395
0,3,6,1,2,5.0,11.33,11.0,14.0,19,52,12,33,42,5,15,17,A,0,27,59.15897112857484,F,0,69200.0,40,56512
0,1,18,1,13,11.0,11.0,5.83,11.0,16,122,13,31,75,4,12,28,A,1,40,55.0,F,1,98300.0,29,40669
1,1,1,1,1,50.0,50.0,50.0,50.0,17,17,11,16,14,5,7,6,F,1,40,31.0,F,0,75400.0,27,40669
0,1,6,0,5,15.0,15.0,8.83,14.224430812041488,18,80,13,32,47,6,6,20,A,0,24,59.15897112857484,M,1,97300.0,30,46591
1,1,8,0,2,21.0,21.0,13.38,14.224430812041488,23,63,12,31,53,6,6,20,A,0,27,44.0,U,0,97300.0,31,0
0,1,3,0,1,20.0,20.0,13.33,14.224430812041488,21,41,13,32,34,6,6,13,A,0,27,60.0,F,1,55700.0,40,46591
0,3,4,0,1,15.0,13.33,11.25,14.224430812041488,15,41,14,31,35,5,5,11,A,0,27,59.15897112857484,M,0,72200.0,33,43280
1,2,7,0,3,24.0,32.0,20.86,14.224430812041488,25,77,13,32,56,6,6,21,S,1,40,44.0,U,0,72200.0,28,0
0,1,1,0,0,15.0,15.0,15.0,14.224430812041488,16,16,10,15,12,4,4,5,F,0,40,47.0,M,1,72200.0,28,43280
1,4,4,3,3,14.0,12.0,12.0,12.0,17,35,12,26,26,6,14,12,A,0,46,71.0,M,1,94900.0,34,45690
0,4,12,1,3,10.0,8.5,6.83,8.0,19,62,14,36,54,6,17,21,A,0,47,50.0,F,1,53100.0,29,45690
0,5,21,2,11,10.0,4.4,2.43,3.0,20,130,14,33,59,6,15,26,S,1,47,83.0,F,0,49500.0,27,37819
0,2,16,0,7,50.0,32.5,23.13,14.224430812041488,18,111,13,35,75,6,6,31,S,1,36,53.0,M,1,110986.29981416477,28,0
1,3,3,3,3,25.0,18.33,18.33,18.33,17,35,13,30,29,6,15,13,A,0,47,59.15897112857484,M,0,45100.0,22,0
1,3,3,2,2,25.0,25.67,25.67,25.0,16,23,14,22,20,6,10,8,N,0,50,41.0,M,0,40300.0,21,31294
0,3,31,3,12,5.0,5.0,3.9,5.0,23,81,11,28,63,5,14,23,S,1,47,59.15897112857484,M,0,41900.0,25,34881
1,5,5,4,4,7.0,6.2,6.2,6.0,15,28,13,25,24,5,10,9,A,1,41,61.0,F,1,39900.0,32,34923
1,1,15,0,12,13.0,13.0,6.27,14.224430812041488,26,129,9,28,69,4,4,28,A,1,40,45.0,F,1,67400.0,29,39564
1,5,8,3,5,10.0,10.0,9.0,10.0,16,45,14,34,38,6,15,15,A,0,39,27.0,M,1,39700.0,2,29717
1,8,34,6,17,3.0,4.88,3.82,5.0,15,93,13,31,68,6,17,27,S,1,50,59.15897112857484,U,1,40100.0,22,36932
1,5,13,2,8,7.0,7.4,7.23,7.0,15,99,11,26,54,5,11,23,S,1,23,49.0,M,1,142700.0,58,66263
0,4,4,2,2,7.0,8.0,8.0,8.5,15,32,12,24,24,5,9,8,A,0,39,59.15897112857484,F,0,134600.0,36,0
1,2,11,0,5,11.0,8.0,8.64,14.224430812041488,16,113,13,31,68,5,5,27,A,1,23,74.0,M,1,199100.0,64,66263
0,3,5,2,4,14.0,13.0,9.8,12.0,16,73,14,27,42,6,11,15,A,0,28,59.15897112857484,U,0,107000.0,43,66263
1,4,41,2,24,9.0,10.0,8.68,9.5,23,112,4,12,44,2,6,20,E,1,28,59.15897112857484,F,0,107000.0,43,0
1,2,2,2,2,15.0,12.5,12.5,12.5,20,24,6,11,11,2,5,5,E,0,37,59.15897112857484,F,0,55000.0,31,0
1,2,8,1,4,25.0,27.5,25.0,30.0,25,104,13,32,55,6,16,24,A,1,11,59.0,F,1,27900.0,21,30432
0,2,20,1,8,12.0,11.0,13.2,10.0,26,108,10,30,85,4,13,32,A,1,36,33.0,F,0,45500.0,41,35776
1,2,6,2,4,20.0,22.5,16.17,22.5,26,57,11,33,46,5,16,19,A,1,50,65.0,F,1,47600.0,22,41771
1,3,9,1,6,14.0,14.0,9.78,17.0,19,113,16,35,63,6,14,26,A,0,28,76.0,M,0,90300.0,36,51649
0,0,1,0,0,25.0,0.0,25.0,14.224430812041488,23,23,10,10,15,4,4,6,N,0,28,70.0,F,0,90300.0,36,51649
1,3,3,1,1,20.0,14.0,14.0,20.0,21,32,13,27,26,6,13,11,A,0,17,59.15897112857484,F,0,149100.0,37,0
1,6,7,2,2,10.0,7.33,7.14,7.5,15,33,14,32,32,6,15,13,A,0,39,71.0,M,1,50900.0,34,31004
1,2,5,0,2,25.0,22.5,17.6,14.224430812041488,16,68,12,29,48,5,5,18,A,1,32,59.0,M,1,57200.0,32,31004
0,9,29,8,15,4.0,3.78,4.93,3.75,18,79,12,30,56,6,17,24,S,1,50,59.15897112857484,F,0,54300.0,15,0
0,4,6,4,4,11.0,6.5,6.17,6.5,21,29,14,27,28,6,13,11,A,1,51,59.15897112857484,M,0,36100.0,24,0
1,3,18,2,10,10.0,9.33,6.22,9.0,16,67,13,31,54,5,14,21,S,1,36,55.0,M,0,42500.0,34,26953
0,2,60,1,18,16.0,18.5,10.47,18.0,17,111,30,47,105,6,15,27,A,1,28,59.15897112857484,F,0,81300.0,32,46083
1,1,1,1,1,15.0,15.0,15.0,15.0,17,17,10,15,13,4,6,5,F,0,35,47.0,M,0,120300.0,46,52238
1,4,15,3,8,13.0,12.0,8.13,11.67,18,111,14,28,63,6,13,24,S,1,24,69.0,F,1,81000.0,41,65734
1,3,4,3,3,19.0,18.0,15.75,18.0,21,37,12,30,31,6,15,13,A,0,35,49.0,M,0,73800.0,39,65734
0,1,3,0,1,25.0,25.0,20.0,14.224430812041488,23,53,7,25,36,4,4,14,A,0,24,61.0,F,1,231300.0,40,65734
0,2,39,1,11,100.0,162.5,96.79,125.0,6,111,35,57,139,6,17,32,A,1,24,79.0,F,0,93800.0,33,65734
0,2,4,0,1,15.0,16.5,14.75,14.224430812041488,18,56,12,31,43,6,6,19,A,0,39,59.15897112857484,F,0,50700.0,37,50173
0,4,26,4,13,35.0,33.75,21.35,33.75,22,111,16,37,89,6,17,34,S,1,25,74.0,F,1,58100.0,31,50173
0,3,8,2,4,20.0,10.67,7.75,6.0,25,52,11,31,40,6,15,16,A,1,50,34.0,F,0,46700.0,20,36477
1,3,6,0,0,15.0,15.0,12.0,14.224430812041488,20,56,7,28,37,4,4,15,A,0,38,67.0,F,1,68000.0,38,45294
1,5,11,3,6,15.0,9.6,7.36,7.67,15,56,12,31,44,5,14,18,A,1,40,42.0,F,1,61500.0,31,44082
0,1,1,0,0,20.0,20.0,20.0,14.224430812041488,16,16,12,17,14,5,5,6,F,0,50,27.0,F,0,50000.0,22,26472
1,1,12,0,6,10.0,10.0,11.33,14.224430812041488,25,82,10,29,58,5,5,23,A,1,50,59.15897112857484,F,0,40500.0,22,0
0,4,19,3,8,25.0,12.0,11.74,12.33,10,91,20,42,75,7,18,26,A,1,24,64.0,M,1,142700.0,58,50907
0,2,3,1,2,20.0,15.5,12.0,20.0,19,45,14,30,34,6,12,12,A,0,45,53.0,M,1,69500.0,34,39344
1,2,3,2,2,10.0,7.5,7.0,7.5,17,21,13,21,21,6,10,8,N,0,51,39.0,F,1,54800.0,30,39344
0,2,3,2,3,15.0,12.5,10.0,12.5,18,41,11,29,31,4,11,11,A,0,53,59.15897112857484,M,1,60000.0,33,38862
1,5,12,4,8,11.0,10.0,8.5,10.0,17,67,13,32,50,6,17,22,S,1,46,39.0,F,1,50400.0,40,29144
0,1,6,1,5,62.0,62.0,40.67,62.0,17,128,16,31,65,6,13,28,A,0,50,72.0,M,0,40400.0,24,29144
1,4,20,3,9,10.0,10.0,9.6,10.0,10,102,37,56,109,6,16,30,A,1,50,80.0,M,0,40400.0,34,34398
1,4,15,1,9,13.0,12.0,8.53,13.0,18,107,13,35,69,6,17,28,S,1,28,77.0,M,0,97400.0,56,0
0,3,17,1,7,20.0,19.0,16.24,20.0,25,111,13,35,73,6,17,30,S,1,46,59.15897112857484,F,1,68000.0,24,35515
1,8,22,7,13,5.0,5.0,4.91,5.0,22,64,12,31,53,6,17,22,S,1,47,59.15897112857484,M,1,47500.0,25,35515
1,5,6,3,3,5.0,4.8,5.0,4.33,18,33,13,30,29,6,14,12,A,0,36,51.0,M,1,50400.0,25,35515
0,3,7,1,3,15.0,11.0,14.29,3.0,16,71,15,32,57,5,12,20,A,1,46,59.15897112857484,U,0,68000.0,24,0
0,3,3,2,2,10.0,10.67,10.67,10.0,17,23,13,23,21,6,11,9,N,0,36,64.0,F,0,43600.0,30,30786
1,1,1,1,1,15.0,15.0,15.0,15.0,24,24,7,17,15,3,7,6,N,0,36,72.0,U,0,43600.0,30,30786
1,5,14,3,7,10.0,10.4,12.21,10.67,20,89,13,33,67,6,17,26,A,1,36,45.0,M,0,63100.0,30,47156
1,5,16,5,12,11.0,9.4,6.88,9.4,15,130,11,30,71,4,14,30,A,1,23,59.15897112857484,F,0,152100.0,62,0
0,4,14,3,12,16.0,14.5,9.93,15.0,17,88,13,34,64,6,17,26,S,1,23,69.0,F,1,145800.0,50,55469
0,3,5,1,2,11.0,9.67,8.2,9.0,19,56,12,27,37,6,12,15,A,0,43,59.15897112857484,U,0,51700.0,34,46154
1,1,1,1,1,15.0,15.0,15.0,15.0,23,23,8,18,16,3,7,6,N,1,39,59.0,M,1,66800.0,32,40184
1,4,5,3,4,20.0,18.75,19.0,18.33,26,41,10,32,35,5,16,15,A,1,39,49.0,F,1,58800.0,32,40184
0,2,6,0,2,30.0,25.0,16.67,14.224430812041488,18,66,14,35,52,6,6,20,A,1,27,51.0,M,1,64700.0,35,40184
0,10,12,7,7,6.0,6.1,6.08,6.0,16,42,14,33,35,6,16,15,S,1,47,59.15897112857484,M,1,59500.0,23,40068
1,5,9,3,6,10.0,16.2,12.22,13.67,15,75,16,36,56,6,15,20,S,1,50,59.15897112857484,F,1,51700.0,30,37049
0,2,3,1,2,20.0,60.0,41.67,100.0,19,41,13,33,36,6,16,15,A,0,23,59.15897112857484,F,0,76800.0,55,48354
1,8,11,4,4,7.0,7.63,7.0,8.0,15,40,13,31,34,6,16,15,S,1,46,59.15897112857484,F,0,86300.0,48,0
0,2,3,1,1,18.0,14.0,14.33,10.0,18,29,14,29,28,6,14,12,A,0,36,50.0,F,0,54500.0,41,41417
0,8,12,4,6,6.0,5.88,5.08,5.5,20,76,12,32,52,6,16,21,S,1,38,67.0,F,0,46300.0,27,41417
1,2,18,1,13,10.0,10.0,8.78,10.0,24,130,12,30,73,4,11,28,A,1,40,78.0,U,0,67800.0,46,0
1,2,2,1,1,20.0,15.0,15.0,20.0,21,32,11,27,28,4,11,10,A,0,39,59.15897112857484,M,0,62300.0,37,43353
1,4,34,1,16,5.0,6.25,7.24,8.0,16,111,13,30,63,5,13,26,S,1,48,59.15897112857484,M,0,69400.0,47,0
1,8,32,7,22,8.0,6.25,6.31,6.43,17,120,14,35,82,6,17,33,S,1,43,59.15897112857484,M,0,82700.0,33,0
1,3,5,0,1,10.0,8.33,7.0,14.224430812041488,18,74,7,18,32,4,4,11,A,0,43,59.15897112857484,M,0,87500.0,33,45666
1,6,22,5,10,11.0,8.33,6.41,9.0,17,98,14,34,69,6,17,32,S,1,27,57.0,F,1,67500.0,33,52027
0,1,5,0,1,25.0,25.0,15.4,14.224430812041488,27,76,9,29,50,4,4,20,A,0,46,48.0,F,0,65300.0,23,0
1,5,13,2,7,12.0,12.0,10.31,12.0,19,85,15,37,63,6,17,25,S,1,42,74.0,F,0,82800.0,34,0
1,1,23,0,11,10.0,10.0,12.48,14.224430812041488,15,130,10,25,73,3,3,29,E,1,25,57.0,F,0,71600.0,23,48516
1,7,31,5,14,10.0,10.0,6.0,10.0,22,129,22,42,110,9,19,44,S,1,43,59.15897112857484,F,0,47500.0,30,0
1,2,3,2,2,10.0,7.5,8.33,7.5,15,21,13,20,19,5,8,7,N,0,46,41.0,M,0,41500.0,28,40024
0,2,4,1,2,15.0,15.0,10.5,15.0,22,56,11,30,42,5,13,15,A,0,49,59.15897112857484,F,0,55000.0,29,0
1,7,13,4,7,5.0,5.71,5.23,6.25,17,79,14,34,52,6,16,22,S,1,36,76.0,M,1,110986.29981416477,29,49981
1,2,13,0,8,10.0,10.0,6.92,14.224430812041488,20,126,7,21,62,3,3,25,S,1,36,59.15897112857484,M,0,52500.0,28,45627
0,6,9,6,7,17.0,18.67,16.44,18.67,16,41,13,33,37,5,16,16,A,1,49,59.15897112857484,F,0,48900.0,24,41739
0,1,2,1,1,3.0,15.0,9.0,15.0,15,17,11,16,14,4,6,5,F,0,45,59.15897112857484,F,0,61600.0,26,0
1,6,12,5,7,15.0,9.83,7.83,10.2,17,63,15,34,50,6,15,19,S,1,39,40.0,F,1,49800.0,22,39725
0,7,14,3,7,20.0,13.71,11.36,14.33,17,67,12,32,53,6,16,21,S,1,41,59.15897112857484,F,0,35400.0,30,39725
0,1,6,0,2,25.0,25.0,11.67,14.224430812041488,20,68,14,28,47,6,6,17,A,0,36,59.15897112857484,F,0,49800.0,28,0
1,4,6,4,5,5.0,5.5,5.17,5.5,16,27,15,27,24,6,12,10,A,1,39,38.0,F,0,49800.0,22,39725
1,2,3,1,1,25.0,17.5,20.0,10.0,17,29,14,29,27,6,14,12,A,0,36,43.0,F,0,49800.0,28,39725
1,2,16,1,11,10.0,10.0,6.88,10.0,23,128,10,29,71,4,12,30,A,1,51,63.0,F,1,49800.0,21,45536
0,1,22,0,4,25.0,25.0,18.09,14.224430812041488,18,122,22,44,103,8,8,38,A,0,41,85.0,M,0,56800.0,20,0
0,0,6,0,2,20.0,0.0,14.17,14.224430812041488,26,69,26,26,73,5,5,19,A,0,43,47.0,M,0,50600.0,22,45586
0,6,29,5,19,5.0,5.67,3.93,5.6,17,122,12,29,80,5,15,32,S,1,43,59.15897112857484,F,0,58900.0,25,42061
1,7,28,5,17,13.0,15.43,12.21,16.6,5,122,28,48,114,11,22,45,S,1,35,75.0,M,1,113300.0,32,42061
1,3,8,2,4,12.0,10.67,9.25,10.0,18,113,14,31,55,6,14,23,A,0,36,35.0,F,1,49900.0,29,42061
1,2,12,2,9,10.0,10.0,5.58,10.0,21,89,4,12,32,2,6,15,E,1,36,59.15897112857484,M,0,50000.0,22,0
1,3,7,1,3,16.0,14.0,9.86,16.0,15,45,3,11,16,2,6,8,E,0,38,59.15897112857484,F,0,60300.0,20,0
1,2,2,1,1,25.0,14.0,14.0,3.0,15,29,9,13,14,2,3,4,E,0,30,47.0,F,1,58100.0,37,37083
1,8,29,4,14,3.0,3.25,3.66,3.5,18,113,13,32,74,6,16,29,S,1,46,57.0,M,1,99600.0,34,50679
0,2,15,0,7,15.0,14.0,6.6,14.224430812041488,18,122,13,33,71,6,6,31,A,1,41,63.0,M,1,48300.0,26,40236
0,2,8,0,3,35.0,27.5,11.5,14.224430812041488,15,90,13,26,52,5,5,18,A,0,49,55.0,F,0,58000.0,26,45636
1,5,10,2,5,8.0,8.0,7.5,8.0,18,113,12,31,52,6,14,23,A,0,36,57.0,F,0,54300.0,36,41125
1,5,8,3,3,6.0,8.4,7.88,10.0,18,40,12,31,35,6,15,14,S,1,46,43.0,M,1,50200.0,26,45788
0,6,9,3,6,6.0,7.0,5.89,6.33,15,52,12,32,40,6,16,18,A,1,37,46.0,F,1,71300.0,28,43073
1,2,19,0,13,10.0,11.0,9.53,14.224430812041488,18,130,11,30,73,4,4,30,A,1,36,59.15897112857484,M,0,60000.0,33,43073
0,2,20,2,10,5.0,8.5,8.25,8.5,18,90,21,36,73,9,15,26,A,1,36,66.0,M,1,60000.0,32,43073
0,2,10,1,6,15.0,15.0,13.6,15.0,15,80,13,34,62,5,15,23,A,1,36,77.0,M,0,72600.0,31,45903
1,3,11,3,8,13.0,11.0,10.36,11.0,17,105,13,32,63,6,15,27,S,1,53,49.0,F,1,48100.0,32,34388
1,3,7,1,3,20.0,18.0,14.57,18.0,18,76,14,35,58,6,16,22,S,1,45,63.0,F,1,52900.0,27,36151
1,7,20,3,9,6.0,6.14,5.5,5.67,16,105,7,27,63,3,13,25,S,1,45,76.0,F,1,52900.0,27,36151
